CTSL,HDR_XT,DVALTIME,XA32S19,YA32S19,ZA32S19,XVELS15,YVELS15,ZVELS15,LAT,LONG,TRKQ,TRRKQ,MUTRK,LR,TT,STN,CGTN,ID,CATE,CSOURCE,RPRTCTSL,RPRTPU,RSOURCE,TRKST,CEPN,CECUID,ONAME,SNAME,M1,M2,M3,M4,Altitude,Size,,
73,63742.499,63742.262,59.643291,-10.969131,4.24375,0.10989,-0.01352,-0.00204,36.583286,-74.337041,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9539.525348,1,WGSLLA,PETARC
73,63743.563,63743.25,59.751825,-10.977015,4.238342,0.11005,-0.01266,-0.00256,36.583133,-74.334827,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9532.466767,1,WGSLLA,PETARC
73,63743.787,63743.25,59.751825,-10.977015,4.238342,0.11005,-0.01266,-0.00256,36.583133,-74.334797,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9532.466767,1,WGSLLA,PETARC
73,63744.339,63744.25,59.860842,-10.993893,4.241264,0.11005,-0.01331,-0.00171,36.582833,-74.332578,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9542.145771,1,WGSLLA,PETARC
73,63745.27,63744.25,59.860842,-10.993893,4.241264,0.11005,-0.01331,-0.00171,36.582833,-74.332548,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9542.145771,1,WGSLLA,PETARC
73,63745.415,63745.236,59.969852,-11.003321,4.241184,0.11029,-0.01273,-0.00146,36.582655,-74.330327,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9545.781286,1,WGSLLA,PETARC
73,63746.358,63745.236,59.969852,-11.003321,4.241184,0.11029,-0.01273,-0.00146,36.582655,-74.330297,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9545.781286,1,WGSLLA,PETARC
73,63746.473,63746.221,60.07736,-11.015524,4.242554,0.11029,-0.0127,-0.00104,36.582431,-74.328107,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9552.28915,1,WGSLLA,PETARC
73,63746.473,63746.221,60.07736,-11.015524,4.242554,0.11029,-0.0127,-0.00104,36.582431,-74.328107,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9552.28915,1,WGSLLA,PETARC
73,63747.26,63747.204,60.186003,-11.029144,4.237087,0.1105,-0.01285,-0.00174,36.582184,-74.325852,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9545.179853,1,WGSLLA,PETARC
73,63748.286,63747.204,60.186003,-11.029144,4.237087,0.1105,-0.01285,-0.00174,36.582184,-74.325852,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9545.179853,1,WGSLLA,PETARC
73,63749.262,63748.188,60.292952,-11.04652,4.234219,0.11044,-0.01358,-0.00192,36.581876,-74.323644,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9543.240037,1,WGSLLA,PETARC
73,63750.411,63750.157,60.508703,-11.076284,4.230913,0.1105,-0.01401,-0.00186,36.58134,-74.319249,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9544.272196,1,WGSLLA,PETARC
73,63750.436,63750.157,60.508703,-11.076284,4.230913,0.1105,-0.01401,-0.00186,36.58134,-74.319249,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9544.272196,1,WGSLLA,PETARC
73,63751.218,63751.143,60.618439,-11.086672,4.225262,0.11081,-0.01349,-0.00247,36.581146,-74.316951,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9536.839572,1,WGSLLA,PETARC
73,63752.277,63752.129,60.726921,-11.105999,4.221788,0.11084,-0.01443,-0.00262,36.580804,-74.314702,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9533.780688,1,WGSLLA,PETARC
73,63752.604,63752.129,60.726921,-11.105999,4.221788,0.11084,-0.01443,-0.00262,36.580804,-74.314702,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9533.780688,1,WGSLLA,PETARC
73,63753.345,63753.11,60.833904,-11.128645,4.220974,0.11075,-0.01578,-0.00235,36.580409,-74.312525,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9536.016981,1,WGSLLA,PETARC
73,63753.519,63753.11,60.833904,-11.128645,4.220974,0.11075,-0.01578,-0.00235,36.580409,-74.312525,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9536.016981,1,WGSLLA,PETARC
73,63753.887,63753.11,60.833904,-11.128645,4.220974,0.11075,-0.01578,-0.00235,36.580409,-74.312495,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9536.016981,1,WGSLLA,PETARC
73,63754.39,63754.094,60.941994,-11.149382,4.218395,0.11078,-0.0166,-0.00238,36.580044,-74.310294,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9534.757028,1,WGSLLA,PETARC
73,63755.167,63755.082,61.051905,-11.165869,4.217316,0.11102,-0.0166,-0.0022,36.57975,-74.308026,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9536.539855,1,WGSLLA,PETARC
73,63756.013,63755.082,61.051905,-11.165869,4.217316,0.11102,-0.0166,-0.0022,36.57975,-74.307996,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9536.539855,1,WGSLLA,PETARC
73,63756.222,63756.063,61.161581,-11.180885,4.212372,0.11133,-0.01642,-0.00262,36.579479,-74.305761,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9530.5833,1,WGSLLA,PETARC
73,63757.258,63757.049,61.274107,-11.184864,4.207121,0.11197,-0.01447,-0.00305,36.579389,-74.303424,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9524.048785,1,WGSLLA,PETARC
73,63758.329,63758.031,61.383865,-11.201912,4.201754,0.11212,-0.01489,-0.00342,36.579085,-74.301188,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9517.276443,1,WGSLLA,PETARC
73,63759.124,63759.016,61.494928,-11.210827,4.20318,0.11243,-0.01398,-0.00266,36.578914,-74.298865,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9524.088493,1,WGSLLA,PETARC
73,63760.152,63760.002,61.604597,-11.232544,4.201571,0.11243,-0.01523,-0.0025,36.578533,-74.296633,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9524.872066,1,WGSLLA,PETARC
73,63761.217,63760.986,61.717491,-11.24419,4.196226,0.11298,-0.01471,-0.00296,36.578317,-74.294301,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9518.240747,1,WGSLLA,PETARC
73,63761.27,63760.986,61.717491,-11.24419,4.196226,0.11298,-0.01471,-0.00296,36.578317,-74.294301,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9518.240747,1,WGSLLA,PETARC
73,63761.499,63760.986,61.717491,-11.24419,4.196226,0.11298,-0.01471,-0.00296,36.578317,-74.294301,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9518.240747,1,WGSLLA,PETARC
73,63762.277,63761.968,61.828724,-11.260139,4.191931,0.11322,-0.01492,-0.00317,36.57803,-74.292034,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9513.685558,1,WGSLLA,PETARC
73,63763.034,63762.954,61.940039,-11.275721,4.187307,0.11334,-0.01505,-0.00339,36.577749,-74.289726,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9508.480234,1,WGSLLA,PETARC
73,63765.099,63763.94,62.050106,-11.295736,4.183828,0.11328,-0.01587,-0.00339,36.577396,-74.287455,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9505.556242,1,WGSLLA,PETARC
73,63765.16,63764.921,62.160751,-11.317156,4.184496,0.11337,-0.01678,-0.00275,36.57702,-74.285203,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9510.961748,1,WGSLLA,PETARC
73,63766.166,63764.921,62.160751,-11.317156,4.184496,0.11337,-0.01678,-0.00275,36.57702,-74.285173,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9510.961748,1,WGSLLA,PETARC
73,63766.201,63765.909,62.272886,-11.332472,4.181759,0.11356,-0.0166,-0.00275,36.576743,-74.282889,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9509.578951,1,WGSLLA,PETARC
73,63767.021,63766.895,62.386881,-11.340813,4.180519,0.11407,-0.01532,-0.00253,36.576581,-74.280535,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9511.217903,1,WGSLLA,PETARC
73,63768.072,63767.875,62.497953,-11.360262,4.178383,0.11414,-0.01602,-0.0025,36.576237,-74.278234,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9511.040597,1,WGSLLA,PETARC
73,63769.054,63768.862,62.609282,-11.383205,4.179806,0.11414,-0.01715,-0.00189,36.575835,-74.27597,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9518.01944,1,WGSLLA,PETARC
73,63769.519,63768.862,62.609282,-11.383205,4.179806,0.11414,-0.01715,-0.00189,36.575835,-74.27594,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9518.01944,1,WGSLLA,PETARC
73,63770.121,63769.843,62.721479,-11.394655,4.174881,0.11435,-0.0163,-0.00238,36.575621,-74.273652,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9512.26764,1,WGSLLA,PETARC
73,63770.485,63769.843,62.721479,-11.394655,4.174881,0.11435,-0.0163,-0.00238,36.575621,-74.273622,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9512.26764,1,WGSLLA,PETARC
73,63770.918,63770.828,62.833942,-11.406128,4.170769,0.1145,-0.01556,-0.00266,36.575408,-74.27133,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9508.158564,1,WGSLLA,PETARC
73,63771.958,63771.813,62.946369,-11.422035,4.172836,0.11462,-0.01563,-0.00192,36.575121,-74.269011,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9516.440533,1,WGSLLA,PETARC
73,63773.01,63772.796,63.05891,-11.442484,4.168932,0.11478,-0.01642,-0.00223,36.57476,-74.26668,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9512.823845,1,WGSLLA,PETARC
73,63774.092,63773.781,63.169203,-11.470428,4.167025,0.11453,-0.01828,-0.0022,36.574276,-74.264407,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9513.176126,1,WGSLLA,PETARC
73,63774.901,63774.765,63.28286,-11.481771,4.163271,0.11487,-0.01721,-0.00244,36.574064,-74.26209,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9509.854612,1,WGSLLA,PETARC
73,63775.132,63774.765,63.28286,-11.481771,4.163271,0.11487,-0.01721,-0.00244,36.574064,-74.26209,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9509.854612,1,WGSLLA,PETARC
73,63775.477,63774.765,63.28286,-11.481771,4.163271,0.11487,-0.01721,-0.00244,36.574064,-74.26206,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9509.854612,1,WGSLLA,PETARC
73,63775.922,63775.751,63.395432,-11.502077,4.16308,0.11493,-0.01773,-0.00211,36.573705,-74.259769,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9513.685222,1,WGSLLA,PETARC
73,63777.27,63776.737,63.50742,-11.518877,4.161947,0.1149,-0.01764,-0.00198,36.573403,-74.257459,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9515.595215,1,WGSLLA,PETARC
73,63777.902,63776.737,63.50742,-11.518877,4.161947,0.1149,-0.01764,-0.00198,36.573403,-74.257459,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9515.595215,1,WGSLLA,PETARC
73,63777.995,63777.719,63.620855,-11.530399,4.159046,0.11517,-0.01672,-0.00214,36.573188,-74.255147,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9513.994832,1,WGSLLA,PETARC
73,63778.829,63778.703,63.732838,-11.550472,4.160061,0.11514,-0.0173,-0.00165,36.572833,-74.252799,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9520.236339,1,WGSLLA,PETARC
73,63779.515,63778.703,63.732838,-11.550472,4.160061,0.11514,-0.0173,-0.00165,36.572833,-74.252799,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9520.236339,1,WGSLLA,PETARC
73,63779.878,63779.69,63.84462,-11.572035,4.162607,0.11505,-0.01801,-0.00101,36.572454,-74.250525,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9529.549285,1,WGSLLA,PETARC
73,63780.889,63780.674,63.95569,-11.59656,4.164349,0.11493,-0.01907,-0.00058,36.572025,-74.248237,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9537.255601,1,WGSLLA,PETARC
73,63782.724,63782.642,64.186878,-11.610872,4.146929,0.11603,-0.01559,-0.00308,36.571737,-74.243449,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9510.989777,1,WGSLLA,PETARC
73,63783.774,63783.625,64.30065,-11.626682,4.14591,0.11615,-0.01566,-0.00278,36.571451,-74.241102,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9513.23849,1,WGSLLA,PETARC
73,63784.822,63784.609,64.414928,-11.641941,4.146172,0.11633,-0.01566,-0.00232,36.571174,-74.238775,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9518.07126,1,WGSLLA,PETARC
73,63785.27,63784.609,64.414928,-11.641941,4.146172,0.11633,-0.01566,-0.00232,36.571174,-74.238775,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9518.07126,1,WGSLLA,PETARC
73,63785.436,63784.609,64.414928,-11.641941,4.146172,0.11633,-0.01566,-0.00232,36.571174,-74.238775,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9518.07126,1,WGSLLA,PETARC
73,63785.874,63785.597,64.528988,-11.658028,4.148581,0.11639,-0.01575,-0.00159,36.570884,-74.236454,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9527.202375,1,WGSLLA,PETARC
73,63786.65,63786.577,64.640718,-11.675991,4.158413,0.11621,-0.01614,0.00021,36.570564,-74.234154,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9551.110883,1,WGSLLA,PETARC
73,63787.672,63787.563,64.752661,-11.698891,4.157553,0.116,-0.01724,0.00006,36.570162,-74.231876,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9553.687546,1,WGSLLA,PETARC
73,63788.638,63787.563,64.752661,-11.698891,4.157553,0.116,-0.01724,0.00006,36.570162,-74.231836,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9553.687546,1,WGSLLA,PETARC
73,63789.731,63788.55,64.86762,-11.710697,4.150133,0.11627,-0.01642,-0.00113,36.569941,-74.229432,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9543.191231,1,WGSLLA,PETARC
73,63789.782,63789.531,64.981945,-11.723249,4.148319,0.11649,-0.01587,-0.00122,36.569709,-74.227103,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9543.894031,1,WGSLLA,PETARC
73,63790.842,63790.516,65.094748,-11.743717,4.147163,0.11639,-0.01663,-0.00122,36.569346,-74.224807,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9545.916888,1,WGSLLA,PETARC
73,63791.631,63791.499,65.208588,-11.760647,4.147209,0.11646,-0.01672,-0.00104,36.569042,-74.22246,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9550.365601,1,WGSLLA,PETARC
73,63791.912,63791.499,65.208588,-11.760647,4.147209,0.11646,-0.01672,-0.00104,36.569042,-74.22246,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9550.365601,1,WGSLLA,PETARC
73,63793.52,63793.52,65.208588,-11.760647,4.147209,0.11646,-0.01672,-0.00104,36.569042,-74.22239,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9550.365601,1,WGSLLA,PETARC
73,63793.696,63793.468,65.435547,-11.796541,4.14135,0.11646,-0.01715,-0.00159,36.568399,-74.217769,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9547.372702,1,WGSLLA,PETARC
73,63794.51,63793.468,65.435547,-11.796541,4.14135,0.11646,-0.01715,-0.00159,36.568399,-74.217739,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9547.372702,1,WGSLLA,PETARC
73,63794.774,63794.453,65.550537,-11.80649,4.138422,0.11667,-0.01605,-0.0018,36.568209,-74.215395,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9545.892947,1,WGSLLA,PETARC
73,63795.565,63795.437,65.662781,-11.832369,4.137068,0.11649,-0.01767,-0.00174,36.567757,-74.213112,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9547.573332,1,WGSLLA,PETARC
73,63796.287,63795.437,65.662781,-11.832369,4.137068,0.11649,-0.01767,-0.00174,36.567757,-74.213082,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9547.573332,1,WGSLLA,PETARC
73,63796.639,63796.421,65.775591,-11.856497,4.131575,0.11639,-0.01874,-0.00232,36.567334,-74.210786,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9540.994186,1,WGSLLA,PETARC
73,63797.681,63797.408,65.889246,-11.876608,4.129272,0.11639,-0.01898,-0.00232,36.566976,-74.208433,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9540.805926,1,WGSLLA,PETARC
73,63798.713,63798.394,66.003004,-11.898806,4.122877,0.11642,-0.01953,-0.00296,36.566585,-74.206086,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9532.460952,1,WGSLLA,PETARC
73,63799.455,63799.374,66.1164,-11.919472,4.12093,0.11649,-0.01974,-0.00281,36.566218,-74.203749,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9532.993851,1,WGSLLA,PETARC
73,63800.517,63800.362,66.230009,-11.941595,4.119867,0.11646,-0.02014,-0.00256,36.565828,-74.201437,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9535.320091,1,WGSLLA,PETARC
73,63801.269,63800.362,66.230009,-11.941595,4.119867,0.11646,-0.02014,-0.00256,36.565828,-74.201407,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9535.320091,1,WGSLLA,PETARC
73,63801.535,63801.349,66.3445,-11.956747,4.120113,0.11658,-0.01941,-0.00214,36.565552,-74.199077,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9540.257074,1,WGSLLA,PETARC
73,63802.574,63802.349,66.462244,-11.967974,4.115715,0.11694,-0.01813,-0.00247,36.56534,-74.196637,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9536.012085,1,WGSLLA,PETARC
73,63803.49,63802.349,66.462244,-11.967974,4.115715,0.11694,-0.01813,-0.00247,36.56534,-74.196607,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9536.012085,1,WGSLLA,PETARC
73,63803.623,63803.334,66.574938,-11.994532,4.112883,0.11673,-0.0195,-0.00253,36.564876,-74.194315,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9534.819796,1,WGSLLA,PETARC
73,63803.963,63803.334,66.574938,-11.994532,4.112883,0.11673,-0.0195,-0.00253,36.564876,-74.194285,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9534.819796,1,WGSLLA,PETARC
73,63804.438,63804.318,66.688847,-12.011654,4.111937,0.11673,-0.0192,-0.00229,36.564568,-74.191966,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9537.38767,1,WGSLLA,PETARC
73,63806.35,63805.303,66.800343,-12.039612,4.113747,0.11639,-0.02063,-0.00165,36.564082,-74.189631,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9545.456819,1,WGSLLA,PETARC
73,63807.375,63807.273,67.024992,-12.103098,4.099581,0.11594,-0.02444,-0.00327,36.562984,-74.185062,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9526.168676,1,WGSLLA,PETARC
73,63808.393,63808.255,67.136341,-12.136686,4.086742,0.11575,-0.02597,-0.00479,36.562404,-74.182796,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9505.001917,1,WGSLLA,PETARC
73,63809.458,63809.239,67.246212,-12.176132,4.088732,0.1153,-0.0282,-0.00372,36.56173,-74.180537,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9513.479384,1,WGSLLA,PETARC
73,63809.519,63809.239,67.246212,-12.176132,4.088732,0.1153,-0.0282,-0.00372,36.56173,-74.180537,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9513.479384,1,WGSLLA,PETARC
73,63810.85,63810.224,67.374666,-12.097197,4.088184,0.11789,-0.01108,-0.00323,36.562998,-74.177864,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9516.778815,1,WGSLLA,PETARC
73,63812.477,63812.477,67.374666,-12.097197,4.088184,0.11789,-0.01108,-0.00323,36.562998,-74.177794,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9516.778815,1,WGSLLA,PETARC
73,63813.427,63813.177,67.687023,-12.282179,4.085201,0.1138,-0.03049,-0.00241,36.559881,-74.171476,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9524.175113,1,WGSLLA,PETARC
73,63814.237,63813.177,67.687023,-12.282179,4.085201,0.1138,-0.03049,-0.00241,36.559881,-74.171446,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9524.175113,1,WGSLLA,PETARC
73,63814.482,63814.161,67.790073,-12.349722,4.087578,0.11255,-0.0365,-0.00165,36.558745,-74.169366,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9533.398951,1,WGSLLA,PETARC
73,63815.263,63815.147,67.886745,-12.44813,4.086924,0.11047,-0.04645,-0.0015,36.557102,-74.167423,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9536.543463,1,WGSLLA,PETARC
73,63816.327,63816.131,67.987221,-12.525908,4.083933,0.10938,-0.05161,-0.00174,36.555799,-74.165365,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9535.025129,1,WGSLLA,PETARC
73,63817.392,63817.113,68.084793,-12.606813,4.089645,0.108,-0.05646,-0.00055,36.554444,-74.163372,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9550.828187,1,WGSLLA,PETARC
73,63817.521,63817.113,68.084793,-12.606813,4.089645,0.108,-0.05646,-0.00055,36.554444,-74.163332,9,10,0,0,0,7110,1172,3,1,6,73,7110,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9550.828187,1,WGSLLA,PETARC
